code,name,first_date,last_date,bars
sh600610,中毅达,2015-01-05,2026-09-02,2352
sh600608,退市沪科,2015-01-05,2026-06-29,2707
sh600612,老凤祥,2015-01-05,2026-09-02,2833
sh600606,绿地控股,2015-01-05,2026-09-01,2809
sh600614,退市鹏起,2015-01-05,2021-07-14,1074
sh600611,大众交通,2015-01-05,2026-09-02,2834
sh600609,金杯汽车,2015-01-05,2026-09-02,2619
sh600615,鑫源智造,2015-01-05,2026-09-02,2821
sh600613,神奇制药,2015-01-05,2026-09-02,2836
sh600617,国新能源,2015-01-05,2026-09-02,2836
sh600616,金枫酒业,2015-01-05,2026-09-02,2836
sh600618,氯碱化工,2015-01-05,2026-09-02,2836
sh600619,海立股份,2015-01-26,2026-09-02,2796
sh600620,天宸股份,2015-01-05,2026-09-02,2755
sh600621,华鑫股份,2015-01-05,2026-09-02,2772
sh600624,ST复华,2015-01-05,2026-09-02,2826
sh600622,光大嘉宝,2015-01-05,2026-09-02,2810
sh600623,华谊集团,2015-03-24,2026-09-02,2777
sh600628,新世界,2015-01-05,2026-09-02,2787
sh600630,龙头股份,2015-01-05,2026-09-02,2834
sh600626,申达股份,2015-01-05,2026-09-02,2785
sh600629,华建集团,2015-01-05,2026-09-02,2786
sh600633,浙数文化,2015-01-05,2026-09-02,2712
sh600634,退市富控,2015-01-05,2021-07-14,1178
sh600635,大众公用,2015-01-05,2026-09-02,2832
sh600637,东方明珠,2015-01-05,2026-09-02,2813
sh600639,浦东金桥,2015-01-05,2026-09-02,2834
sh600638,新黄浦,2015-01-05,2026-09-02,2833
sh600641,先导基电,2015-01-05,2026-09-02,2650
sh600640,国脉文化,2015-01-05,2026-09-02,2741
sh600636,退市国化,2015-01-05,2026-06-22,2459
sh600642,申能股份,2015-01-05,2026-09-02,2836
sh600643,爱建集团,2015-01-05,2026-09-02,2634
sh600647,退市同达,2015-01-05,2024-06-26,2237
sh600645,中源协和,2015-01-05,2026-09-02,2511
sh600644,乐山电力,2015-01-05,2026-09-02,2829
sh600648,外高桥,2015-01-05,2026-09-02,2822
sh600649,城投控股,2015-06-26,2026-09-02,2550
sh600650,锦江在线,2015-01-05,2026-09-02,2836
sh600652,退市游久,2015-01-05,2022-06-15,1677
sh600651,飞乐音响,2015-01-05,2026-09-02,2746
sh600653,申华控股,2015-01-05,2026-09-02,2655
sh600654,中安科,2015-01-05,2026-09-02,2400
sh600656,退市博元,2015-03-31,2016-05-11,60
sh600655,豫园股份,2015-01-05,2026-09-02,2599
sh600658,电子城,2015-01-05,2026-09-02,2824
sh600661,昂立教育,2015-01-05,2026-09-02,2817
sh600662,外服控股,2015-01-05,2026-09-02,2825
sh600660,福耀玻璃,2015-01-05,2026-09-02,2836
sh600664,哈药股份,2015-02-17,2026-09-02,2701
sh600657,信达地产,2015-01-05,2026-09-02,2703
sh600665,天地源,2015-01-05,2026-09-02,2826
sh600663,陆家嘴,2015-01-05,2026-09-02,2707
sh600666,奥瑞德,2015-01-05,2026-09-02,2484
sh600671,天目药业,2015-01-05,2026-09-02,2556
sh600667,太极实业,2015-06-30,2026-09-02,2708
sh600668,尖峰集团,2015-01-05,2026-09-02,2836
sh600674,川投能源,2015-01-05,2026-09-02,2836
sh600675,中华企业,2015-01-05,2026-09-02,2709
sh600673,东阳光,2015-01-05,2026-09-02,2549
sh600677,*ST航通,2015-05-25,2020-04-29,1194
sh600678,ST金顶,2015-01-05,2026-09-02,2705
sh600676,久事动娱,2015-01-05,2026-09-02,2808
sh600679,上海凤凰,2015-01-05,2026-09-02,2759
sh600680,*ST上普,2015-01-05,2018-04-27,805
sh600681,百川能源,2015-01-22,2026-09-02,2628
sh600683,京投发展,2015-01-05,2026-09-02,2820
sh600682,南京新百,2015-01-05,2026-09-02,2520
sh600684,珠江股份,2015-01-05,2026-09-02,2836
sh600685,中船防务,2015-01-05,2026-09-02,2704
sh600687,退市刚泰,2015-01-05,2021-02-24,1265
sh600688,上海石化,2015-01-05,2026-09-02,2836
sh600689,上海三毛,2015-01-05,2026-09-02,2706
sh600686,金龙汽车,2015-01-05,2026-09-02,2814
sh600691,潞化科技,2015-01-05,2026-09-02,2797
sh600690,海尔智家,2015-01-05,2026-09-01,2758
sh600692,亚通股份,2015-01-05,2026-09-02,2836
sh600693,东百集团,2015-01-05,2026-09-02,2822
sh600694,大商股份,2015-01-05,2026-09-02,2836
sh600695,退市绿庭,2015-01-05,2022-06-07,1726
sh600697,欧亚集团,2015-01-05,2026-09-02,2823
sh600696,退市岩石,2015-01-05,2026-06-22,2597
sh600698,湖南天雁,2015-01-05,2026-09-02,2832
sh600699,均胜电子,2015-01-05,2026-09-02,2742
sh600701,退市工新,2015-05-13,2021-04-26,1047
sh600704,物产中大,2015-02-13,2026-09-02,2800
sh600706,曲江文旅,2015-01-05,2026-09-02,2821
sh600703,三安光电,2015-01-05,2026-09-02,2819
sh600702,舍得酒业,2015-01-05,2026-09-02,2780
sh600708,光明地产,2015-01-05,2026-09-02,2831
sh600707,彩虹股份,2015-01-05,2026-09-02,2747
sh600710,苏美达,2015-01-05,2026-09-02,2375
sh600711,盛屯矿业,2015-01-05,2026-09-02,2754
sh600713,南京医药,2015-01-05,2026-09-02,2816
sh600705,中航产融,2015-01-05,2025-04-02,2475
sh600712,南宁百货,2015-01-05,2026-09-02,2836
sh600715,文投控股,2015-01-05,2026-09-02,2666
sh600716,凤凰股份,2015-01-12,2026-09-02,2829
sh600718,东软集团,2015-01-05,2026-09-02,2811
sh600714,金瑞矿业,2015-03-18,2026-09-02,2698
sh600717,天津港,2015-01-05,2026-09-02,2817
sh600719,大连热电,2015-01-05,2026-09-02,2681
sh600720,中交设计,2015-01-05,2026-09-02,2824
sh600721,百花医药,2015-01-05,2026-09-02,2687
sh600723,首商股份,2015-01-05,2021-09-15,1624
sh600725,云维股份,2015-04-21,2026-09-02,2462
sh600727,鲁北化工,2015-01-05,2026-09-02,2803
sh600724,宁波富达,2015-01-05,2026-09-02,2756
sh600726,华电能源,2015-01-05,2026-09-02,2825
sh600728,佳都科技,2015-01-05,2026-09-02,2798
sh600722,金牛化工,2015-01-05,2026-09-02,2756
sh600731,湖南海利,2015-01-05,2026-09-02,2820
sh600729,重百集团,2015-01-05,2026-09-01,2673
sh600733,北汽蓝谷,2015-01-05,2026-09-02,2335
sh600732,爱旭股份,2015-01-05,2026-09-02,2448
sh600734,*ST实达,2015-01-05,2026-09-02,2365
sh600730,*ST高科,2015-01-05,2026-09-02,2823
sh600739,辽宁成大,2015-01-05,2026-09-02,2704
sh600736,苏州高新,2015-01-05,2026-09-02,2710
sh600738,丽尚国潮,2015-01-05,2026-09-02,2748
sh600735,ST新华锦,2015-01-05,2026-09-02,2559
sh600737,中粮糖业,2015-01-05,2026-09-01,2820
sh600740,山西焦化,2015-01-05,2026-09-02,2742
sh600741,华域汽车,2015-01-05,2026-09-01,2807
sh600742,富维股份,2015-01-05,2026-09-02,2836
sh600743,华远控股,2015-01-05,2026-09-02,2823
sh600747,退市大控,2015-01-05,2019-12-06,969
sh600746,江苏索普,2015-01-05,2026-09-02,2764
sh600750,华润江中,2015-01-05,2026-09-02,2771
sh600749,西藏旅游,2015-03-25,2026-09-02,2619
sh600744,华银电力,2015-01-05,2026-09-02,2815
sh600745,*ST闻泰,2015-04-16,2026-09-02,2416
sh600748,上实发展,2015-01-05,2026-09-02,2807
sh600751,海航科技,2015-01-05,2026-09-02,2548
sh600755,厦门国贸,2015-01-05,2026-09-01,2834
sh600753,ST海钦,2015-01-05,2026-09-02,2608
sh600754,锦江酒店,2015-01-19,2026-09-02,2753
sh600756,浪潮软件,2015-01-05,2026-09-02,2725
sh600757,长江传媒,2015-01-05,2026-09-01,2835
sh600760,中航沈飞,2015-01-05,2026-09-02,2754
sh600758,辽宁能源,2015-01-05,2026-09-02,2813
sh600759,ST洲际,2015-04-07,2026-09-02,2462
sh600761,安徽合力,2015-01-06,2026-09-02,2835
sh600765,中航重机,2015-01-05,2026-09-02,2800
sh600764,中国海防,2015-01-05,2026-09-02,2581
sh600763,通策医疗,2015-01-05,2026-09-02,2680
sh600766,退市园城,2015-03-16,2024-06-26,2107
sh600767,退市运盛,2015-02-09,2023-06-20,1906
sh600768,富邦新材,2015-01-05,2026-09-02,2527
sh600771,广誉远,2015-01-05,2026-09-02,2739
sh600770,综艺股份,2015-01-05,2026-09-02,2749
sh600769,祥龙电业,2015-01-05,2026-09-02,2803
sh600775,南京熊猫,2015-01-05,2026-09-02,2820
sh600773,西藏城投,2015-01-05,2026-09-02,2720
sh600774,汉商集团,2015-01-05,2026-09-02,2816
sh600776,东方通信,2015-01-05,2026-09-02,2834
sh600780,通宝能源,2015-01-05,2026-09-02,2835
sh600777,新潮能源,2015-06-12,2026-09-02,2508
sh600778,友好集团,2015-01-05,2026-09-02,2737
sh600779,水井坊,2015-01-05,2026-09-02,2832
sh600781,退市辅仁,2015-01-05,2023-06-19,1914
sh600782,新钢股份,2015-01-05,2026-09-02,2828
sh600785,新华百货,2015-01-05,2026-09-02,2751
sh600784,鲁银投资,2015-01-05,2026-09-02,2670
sh600783,鲁信创投,2015-01-05,2026-09-02,2835
sh600787,中储股份,2015-01-05,2026-09-02,2834
sh600790,轻纺城,2015-01-05,2026-09-02,2776
sh600791,京能置业,2015-01-05,2026-09-02,2834
sh600789,鲁抗医药,2015-01-05,2026-09-02,2826
sh600792,云煤能源,2015-01-05,2026-09-02,2829
sh600793,宜宾纸业,2015-01-05,2026-09-02,2654
sh600796,钱江生化,2015-01-05,2026-09-02,2601
sh600795,国电电力,2015-01-05,2026-09-02,2772
sh600794,保税科技,2015-01-05,2026-09-02,2707
sh600806,退市昆机,2015-01-05,2018-07-11,419
sh600807,济高发展,2015-01-05,2026-09-02,2566
sh600803,新奥股份,2015-01-05,2026-09-02,2773
sh600800,渤海化学,2015-01-05,2026-09-02,2706
sh600801,华新建材,2015-01-05,2026-09-02,2833
sh600804,退市鹏博,2015-01-05,2025-06-30,2463
sh600808,马钢股份,2015-01-05,2026-09-02,2836
sh600802,福建水泥,2015-01-05,2026-09-02,2836
sh600805,悦达投资,2015-01-05,2026-09-02,2836
sh600798,宁波海运,2015-01-05,2026-09-02,2710
sh600797,浙大网新,2015-01-05,2026-09-02,2695
sh600809,山西汾酒,2015-01-05,2026-09-01,2823
sh600812,华北制药,2015-01-05,2026-09-02,2826
sh600810,神马股份,2015-01-05,2026-09-02,2802
sh600811,*ST东方,2015-01-05,2025-04-14,2389
sh600815,厦工股份,2015-01-05,2026-09-02,2826
sh600819,耀皮玻璃,2015-01-05,2026-09-02,2836
sh600822,上海物贸,2015-01-05,2026-09-02,2690
sh600816,建元信托,2015-01-05,2026-09-02,2767
sh600814,杭州解百,2015-01-05,2026-09-02,2827
sh600818,ST中路,2015-01-05,2026-09-02,2747
sh600820,隧道股份,2015-01-05,2026-09-02,2836
sh600823,*ST世茂,2015-01-05,2024-05-15,2271
sh600821,金开新能,2015-01-05,2026-09-02,2763
sh600817,宇通重工,2015-01-05,2026-09-02,2386
sh600824,益民集团,2015-01-05,2026-09-02,2826
sh600825,新华传媒,2015-01-05,2026-09-02,2771
sh600830,香溢融通,2015-01-05,2026-09-02,2835
sh600826,兰生股份,2015-01-05,2026-09-02,2825
sh600828,茂业商业,2015-01-05,2026-09-02,2635
sh600827,百联股份,2015-01-05,2026-09-02,2801
sh600834,申通地铁,2015-01-05,2026-09-02,2753
sh600833,第一医药,2015-01-05,2026-09-02,2834
sh600831,广电网络,2015-01-05,2026-09-02,2821
sh600835,上海机电,2015-01-05,2026-09-02,2836
sh600829,人民同泰,2015-03-04,2026-09-02,2701
sh600832,东方明珠,2015-01-05,2015-04-29,70
sh600836,*ST易连,2015-01-05,2024-06-17,2290
sh600837,海通证券,2015-01-05,2025-02-05,2432
sh600839,四川长虹,2015-01-05,2026-09-02,2832
sh600843,上工申贝,2015-01-05,2026-09-02,2726
sh600838,上海九百,2015-01-05,2026-09-02,2836
sh600845,宝信软件,2015-01-12,2026-09-02,2826
sh600841,动力新科,2015-01-05,2026-09-02,2825
sh600844,金煤科技,2015-01-07,2026-09-02,2721
sh600847,万里股份,2015-01-05,2026-09-02,2641
sh600846,同济科技,2015-01-05,2026-09-02,2826
sh600848,上海临港,2015-01-05,2026-09-02,2669
sh600851,海欣股份,2015-01-05,2026-09-02,2815
sh600853,龙建股份,2015-01-05,2026-09-02,2803
sh600856,退市中天,2015-01-05,2022-06-15,1555
sh600850,电科数字,2015-01-05,2026-09-02,2747
sh600855,航天长峰,2015-01-05,2026-09-02,2705
sh600854,春兰股份,2015-01-05,2026-09-02,2836
sh600858,银座股份,2015-01-05,2026-09-02,2745
sh600857,宁波中百,2015-01-05,2026-09-02,2814
sh600859,王府井,2015-01-05,2026-09-02,2638
sh600860,京城股份,2015-01-05,2026-09-02,2694
sh600862,中航高科,2015-01-05,2026-09-02,2831
sh600866,星湖科技,2015-01-05,2026-09-02,2598
sh600868,梅雁吉祥,2015-01-05,2026-09-02,2827
sh600861,北京人力,2015-01-05,2026-09-02,2825
sh600870,退市厦华,2015-09-21,2022-06-23,1383
sh600864,哈投股份,2015-01-05,2026-09-02,2762
sh600865,百大集团,2015-01-05,2026-09-02,2828
sh600863,华能蒙电,2015-01-05,2026-09-02,2818
sh600867,通化东宝,2015-01-05,2026-09-02,2794
sh600869,远东股份,2015-01-05,2026-09-02,2754
sh600871,石化油服,2015-01-05,2026-09-02,2804
sh600872,中炬高新,2015-01-05,2026-09-02,2747
sh600873,梅花生物,2015-01-05,2026-09-02,2715
sh600874,创业环保,2015-01-05,2026-09-02,2829
sh600877,电科芯片,2015-01-05,2026-09-02,2585
sh600879,航天电子,2015-01-05,2026-09-02,2742
sh600875,东方电气,2015-01-05,2026-09-02,2760
sh600876,凯盛新能,2015-01-05,2026-09-02,2707
sh600884,杉杉股份,2015-01-05,2026-09-02,2815
sh600881,亚泰集团,2015-01-05,2026-09-02,2826
sh600882,妙可蓝多,2015-01-05,2026-09-02,2647
sh600886,国投电力,2015-01-05,2026-09-02,2776
sh600888,新疆众和,2015-01-05,2026-09-02,2791
sh600885,宏发股份,2015-01-05,2026-09-02,2836
sh600880,博瑞传播,2015-01-05,2026-09-02,2666
sh600883,博闻科技,2015-01-05,2026-09-02,2830
sh600891,退市秋林,2015-01-05,2021-04-30,1266
sh600890,退市中房,2015-01-05,2022-06-15,1316
sh600887,伊利股份,2015-01-05,2026-09-01,2811
sh600889,*ST京化,2015-01-05,2026-09-02,2806
sh600895,张江高科,2015-01-05,2026-09-02,2833
sh600894,广日股份,2015-01-05,2026-09-02,2825
sh600892,大晟文化,2015-01-12,2026-09-02,2762
sh600900,长江电力,2015-01-05,2026-09-01,2716
sh600897,厦门空港,2015-01-05,2026-09-02,2836
sh600896,退市海医,2015-01-05,2022-07-18,1619
sh600893,航发动力,2015-01-05,2026-09-02,2801
sh600898,*ST美讯,2015-01-05,2025-01-10,2311
sh600905,三峡能源,2021-06-10,2026-09-02,1270
sh600901,江苏金租,2018-03-01,2026-09-01,2066
sh600906,财达证券,2021-05-07,2026-09-02,1294
sh600903,贵州燃气,2017-11-07,2026-09-02,2131
sh600908,无锡银行,2016-09-23,2026-09-02,2409
sh600909,华安证券,2016-12-06,2026-09-02,2361
sh600919,江苏银行,2016-08-02,2026-09-01,2443
sh600918,中泰证券,2020-06-03,2026-09-02,1518
sh600927,永安期货,2021-12-23,2026-09-02,1138
sh600930,华电新能,2025-07-16,2026-09-02,277
sh600916,中国黄金,2021-02-05,2026-09-02,1350
sh600917,重庆燃气,2015-01-05,2026-09-02,2831
sh600925,苏能股份,2023-03-29,2026-09-02,833
sh600929,雪天盐业,2018-03-26,2026-08-28,2042
sh600926,杭州银行,2016-10-27,2026-09-02,2395
sh600935,华塑股份,2021-11-26,2026-09-02,1157
sh600933,爱柯迪,2017-11-17,2026-09-02,2127
sh600928,西安银行,2019-03-01,2026-09-02,1824
sh600939,重庆建工,2017-02-21,2026-09-02,2318
sh600938,中国海油,2022-04-21,2026-09-01,1060
sh600936,北投科技,2016-08-15,2026-09-02,2441
sh600941,中国移动,2022-01-05,2026-09-02,1130
sh600956,新天绿能,2020-06-29,2026-09-02,1502
sh600955,维远股份,2021-09-15,2026-09-02,1202
sh600963,岳阳林纸,2015-01-05,2026-09-02,2784
sh600965,*ST福成,2015-01-05,2026-09-02,2827
sh600959,江苏有线,2015-04-28,2026-09-02,2659
sh600960,渤海汽车,2015-01-05,2026-09-02,2648
sh600967,内蒙一机,2015-01-05,2026-09-02,2685
sh600958,东方证券,2015-03-23,2026-09-02,2764
sh600968,海油发展,2019-06-26,2026-09-02,1746
sh600961,株冶集团,2015-01-05,2026-09-02,2823
sh600962,国投中鲁,2015-01-05,2026-09-02,2785
sh600966,博汇纸业,2015-01-05,2026-09-02,2827
sh600970,中材国际,2015-01-05,2026-09-02,2781
sh600971,恒源煤电,2015-01-05,2026-09-01,2835
sh600976,健民集团,2015-01-05,2026-09-02,2826
sh600969,郴电国际,2015-01-05,2026-09-02,2835
sh600973,宝胜股份,2015-01-05,2026-09-02,2771
sh600975,新五丰,2015-01-05,2026-09-02,2749
sh600980,北矿科技,2015-01-05,2026-09-02,2825
sh600978,*ST宜生,2015-01-05,2021-02-22,1328
sh600981,苏豪汇鸿,2015-01-23,2026-09-02,2814
sh600985,淮北矿业,2015-01-05,2026-09-01,2718
sh600977,中国电影,2016-08-09,2026-09-02,2445
sh600982,宁波能源,2015-01-05,2026-09-02,2740
sh600983,惠而浦,2015-01-05,2026-09-02,2729
sh600986,浙文互联,2015-01-21,2026-09-02,2713
sh600979,广安爱众,2015-01-05,2026-09-02,2717
sh600989,宝丰能源,2019-05-16,2026-09-02,1774
sh600987,航民股份,2015-01-05,2026-09-02,2772
sh600990,四创电子,2015-01-05,2026-09-02,2694
sh600988,赤峰黄金,2015-01-05,2026-09-02,2733
sh600984,建设机械,2015-02-25,2026-09-02,2776
sh600992,贵绳股份,2015-01-05,2026-09-02,2836
sh600993,马应龙,2015-01-05,2026-09-02,2836
sh601002,晋亿实业,2015-01-05,2026-09-02,2836
sh600996,贵广网络,2016-12-26,2026-09-02,2351
sh600998,九州通,2015-01-05,2026-09-02,2824
sh600997,开滦股份,2015-01-05,2026-09-01,2831
sh600995,南网储能,2015-01-05,2026-09-02,2749
sh600999,招商证券,2015-01-05,2026-09-02,2824
sh601005,重庆钢铁,2015-01-05,2026-09-02,2466
sh601000,唐山港,2015-01-05,2026-09-01,2753
sh601003,柳钢股份,2015-01-05,2026-09-02,2663
sh601001,晋控煤业,2015-01-05,2026-09-01,2743
sh601007,金陵饭店,2015-01-05,2026-09-02,2830
sh601015,陕西黑猫,2015-01-05,2026-09-02,2827
sh601008,连云港,2015-01-05,2026-09-02,2836
sh601010,ST文峰,2015-01-05,2026-09-02,2823
sh601006,大秦铁路,2015-01-05,2026-09-01,2835
sh601009,南京银行,2015-01-05,2026-09-01,2828
sh601011,宝泰隆,2015-01-05,2026-09-02,2823
sh601012,隆基绿能,2015-01-05,2026-09-01,2823
sh601018,宁波港,2015-01-05,2026-09-02,2699
sh601016,节能风电,2015-01-05,2026-09-02,2821
sh601022,宁波远洋,2022-12-08,2026-09-02,906
sh601021,春秋航空,2015-01-21,2026-09-02,2800
sh601026,道生天合,2025-10-17,2026-09-02,216
sh601019,山东出版,2017-11-22,2026-09-01,2131
sh601033,永兴股份,2024-01-18,2026-09-02,635
sh601020,华钰矿业,2016-03-16,2026-09-02,2527
sh601028,玉龙股份,2015-01-05,2025-03-26,2413
sh601038,一拖股份,2015-01-05,2026-09-02,2836
sh601059,信达证券,2023-02-01,2026-09-02,853
sh601065,江盐集团,2023-04-10,2026-09-02,826
sh601061,中信金属,2023-04-10,2026-09-02,826
sh601068,中铝国际,2018-08-31,2026-09-02,1941
sh601058,赛轮轮胎,2015-01-05,2026-09-02,2819
sh601083,锦江航运,2023-12-05,2026-09-02,666
sh601066,中信建投,2018-06-20,2026-09-02,1993
sh601077,渝农商行,2019-10-29,2026-09-01,1662
sh601096,宏盛华源,2023-12-22,2026-09-02,653
sh601086,国芳集团,2017-09-29,2026-09-02,2165
sh601089,福元医药,2022-06-30,2026-09-02,1015
sh601069,西部黄金,2015-01-22,2026-09-02,2702
sh601088,中国神华,2015-01-05,2026-09-01,2761
sh601098,中南传媒,2015-01-05,2026-09-01,2835
sh601099,太平洋,2015-01-05,2026-09-02,2820
sh601100,恒立液压,2015-01-05,2026-09-01,2796
sh601112,振石股份,2026-01-29,2026-09-02,144
sh601108,财通证券,2017-10-24,2026-09-02,2147
sh601106,中国一重,2015-01-05,2026-09-02,2827
sh601101,昊华能源,2015-01-05,2026-09-01,2730
sh601111,中国国航,2015-01-05,2026-09-02,2814
sh601113,华鼎股份,2015-01-05,2026-09-02,2752
sh601116,三江购物,2015-01-05,2026-09-02,2821
sh601107,四川成渝,2015-01-05,2026-09-02,2815
sh601123,C马矿,2026-09-01,2026-09-02,2
sh601121,宝地矿业,2023-03-10,2026-09-02,842
sh601117,中国化学,2015-01-05,2026-09-02,2833
sh601126,四方股份,2015-01-05,2026-09-02,2833
sh601118,海南橡胶,2015-01-05,2026-09-02,2711
sh601133,柏诚股份,2023-04-10,2026-09-02,823
sh601139,深圳燃气,2015-01-05,2026-09-02,2835
sh601128,常熟银行,2016-09-30,2026-09-02,2409
sh601138,工业富联,2018-06-08,2026-09-01,1999
sh601136,首创证券,2022-12-22,2026-09-02,896
sh601137,博威合金,2015-01-05,2026-09-02,2775
sh601127,赛力斯,2016-06-15,2026-09-02,2459
sh601155,新城控股,2015-12-04,2026-09-02,2601
sh601156,东航物流,2021-06-09,2026-09-02,1271
sh601158,重庆水务,2015-01-05,2026-09-02,2829
sh601163,三角轮胎,2016-09-09,2026-09-02,2422
sh601169,北京银行,2015-01-05,2026-09-01,2796
sh601166,兴业银行,2015-01-05,2026-09-01,2830
sh601162,天风证券,2018-10-19,2026-09-02,1906
sh601168,西部矿业,2015-01-05,2026-09-01,2641
sh601177,杭齿前进,2015-01-05,2026-09-02,2833
sh601187,厦门银行,2020-10-27,2026-09-01,1421
sh601188,龙江交通,2015-01-05,2026-09-02,2834
sh601179,中国西电,2015-01-05,2026-09-02,2836
sh601186,中国铁建,2015-01-05,2026-09-02,2836
sh601200,上海环境,2017-03-31,2026-09-02,2290
sh601208,东材科技,2015-01-05,2026-09-02,2836
sh601199,江南水务,2015-01-05,2026-09-02,2811
sh601212,白银有色,2017-02-15,2026-09-02,2279
sh601211,国泰海通,2015-06-26,2026-09-02,2701
sh601218,吉鑫科技,2015-01-05,2026-09-02,2836
sh601216,君正集团,2015-01-07,2026-09-01,2738
sh601226,华电科工,2015-01-05,2026-09-02,2835
sh601229,上海银行,2016-11-16,2026-09-01,2380
sh601228,广州港,2017-03-29,2026-09-02,2292
sh601222,林洋能源,2015-01-05,2026-09-02,2834
sh601198,东兴证券,2015-02-26,2026-09-02,2775
sh601225,陕西煤业,2015-01-05,2026-09-01,2835
sh601233,桐昆股份,2015-01-05,2026-09-02,2827
sh601236,红塔证券,2019-07-05,2026-09-02,1733
sh601231,环旭电子,2015-01-05,2026-09-02,2826
sh601238,广汽集团,2015-01-05,2026-09-02,2826
sh601258,*ST庞大,2015-01-05,2023-05-24,2029
sh601279,英利汽车,2021-04-15,2026-09-02,1307
sh601313,,2015-01-05,2018-02-14,654
sh601299,中国北车,2015-01-05,2015-05-06,75
sh601288,农业银行,2015-01-05,2026-09-01,2835
sh601311,骆驼股份,2015-01-05,2026-09-02,2816
sh601319,中国人保,2018-11-16,2026-09-02,1892
